t,cov_v_theory,cov_v_sim
1.5070000000000001,0.06953982139378273,0.05788896358831593
1.508,0.06947031633071259,0.0585476049105224
1.5090000000000001,0.06940088073796453,0.05837276113395533
1.51,0.06933151454610303,0.05880230952883919
1.5110000000000001,0.06926221768576182,0.05876156656598516
1.512,0.0691929900876441,0.059165569161229274
1.5130000000000001,0.0691238316825222,0.059935646512404066
1.514,0.06905474240123777,0.059777663642484206
1.5150000000000001,0.06898572217470149,0.05949871531802752
1.516,0.06891677093389313,0.05980336623843461
1.5170000000000001,0.06884788860986144,0.059582797656796735
1.518,0.06877907513372411,0.05932235514300729
1.5190000000000001,0.06871033043666763,0.05896443673787955
1.52,0.06864165444994733,0.058562124637233454
1.5210000000000001,0.06857304710488718,0.058362573422327334
1.522,0.06850450833287987,0.05817668761509626
1.5230000000000001,0.06843603806538659,0.058107034037995484
1.524,0.06836763623393709,0.057518371322868134
1.5250000000000001,0.0682993027701295,0.057738955635492736
1.526,0.06823103760563039,0.05826874212818041
1.5270000000000001,0.06816284067217455,0.05831542745571297
1.528,0.06809471190156509,0.058579611707936116
1.5290000000000001,0.06802665122567318,0.05842414047828285
1.53,0.0679586585764382,0.0584709006679521
1.5310000000000001,0.06789073388586743,0.05840500252367295
1.532,0.06782287708603621,0.058131475845024976
1.5330000000000001,0.06775508810908773,0.058196718964200894
1.534,0.06768736688723301,0.05782895215709404
1.5350000000000001,0.0676197133527508,0.05788368430697893
1.536,0.0675521274379876,0.05774508850092442
1.537,0.06748460907535747,0.057631846884578015
1.538,0.06741715819734202,0.05729343318146366
1.539,0.0673497747364904,0.0576355074418245
1.54,0.06728245862541911,0.05800552751047704
1.541,0.06721520979681207,0.05758365725362111
1.542,0.06714802818342042,0.05777319779438294
1.543,0.06708091371806255,0.05778299245041597
1.544,0.06701386633362398,0.058141895380069926
1.545,0.06694688596305734,0.05799854963876512
1.546,0.06687997253938224,0.0578688353509298
1.547,0.06681312599568526,0.057671771386002095
1.548,0.06674634626511983,0.05716073976128871
1.549,0.06667963328090623,0.05649495775509978
1.55,0.06661298697633146,0.05624687889322347
1.551,0.06654640728474924,0.05616593981809931
1.552,0.06647989413957983,0.055976758743475005
1.553,0.06641344747431012,0.05543431734948775
1.554,0.0663470672224934,0.0557677082547567
1.555,0.06628075331774944,0.05532539953012265
1.556,0.0662145056937643,0.05589575450465279
1.557,0.0661483242842904,0.055990984015169304
1.558,0.0660822090231463,0.055791361660463494
1.559,0.0660161598442167,0.055550948221406334
1.56,0.06595017668145246,0.05576155457643609
1.561,0.0658842594688704,0.056162261333355085
1.562,0.0658184081405533,0.055758323754117996
1.563,0.06575262263064983,0.05549183984439769
1.564,0.06568690287337446,0.05539163658965314
1.565,0.06562124880300745,0.055361162553091425
1.566,0.06555566035389469,0.05543555047101547
1.567,0.06549013746044777,0.05565303253461505
