lambda,size
0.721463,2
0.721464,2
0.721465,2
0.721466,2
0.721467,2
0.721468,2
0.721469,2
0.72147,2
0.721471,2
0.721472,2
0.721473,2
0.721474,2
0.721475,2
0.721476,2
0.721477,2
0.721478,2
0.721479,2
0.72148,2
0.721481,2
0.721482,2
0.721483,2
0.721484,2
0.721485,2
0.721486,2
0.721487,2
0.721488,2
0.721489,2
0.72149,2
0.721491,2
0.721492,2
0.721493,2
0.721494,2
0.721495,2
0.721496,2
0.721497,2
0.721498,2
0.721499,2
0.7215,2
0.721501,2
0.721502,2
0.721503,2
0.721504,2
0.721505,2
0.721506,2
0.721507,2
0.721508,2
0.721509,2
0.72151,2
0.721511,2
0.721512,2
0.721513,2
0.721514,2
0.721515,2
0.721516,2
0.721517,2
0.721518,2
0.721519,2
0.72152,2
0.721521,2
0.721522,2
0.721523,2
0.721524,2
0.721525,2
0.721526,2
0.721527,2
0.721528,2
0.721529,2
0.72153,2
0.721531,2
0.721532,2
0.721533,2
0.721534,2
0.721535,2
0.721536,2
0.721537,2
0.721538,2
0.721539,2
0.72154,2
0.721541,2
0.721542,2
0.721543,2
0.721544,2
0.721545,2
0.721546,2
0.721547,2
0.721548,2
0.721549,2
0.72155,2
0.721551,2
0.721552,2
0.721553,2
0.721554,2
0.721555,2
0.721556,2
0.721557,2
0.721558,2
0.721559,2
0.72156,2
0.721561,2
0.721562,2
0.721563,2
0.721564,2
0.721565,2
0.721566,2
0.721567,2
0.721568,2
0.721569,2
0.72157,2
0.721571,2
0.721572,2
0.721573,2
0.721574,2
0.721575,2
0.721576,2
0.721577,2
0.721578,2
0.721579,2
0.72158,2
0.721581,2
0.721582,2
0.721583,2
0.721584,2
0.721585,2
0.721586,2
0.721587,2
0.721588,2
0.721589,2
0.72159,2
0.721591,2
0.721592,2
0.721593,2
0.721594,2
0.721595,2
0.721596,2
0.721597,2
0.721598,2
0.721599,2
0.7216,2
0.721601,2
0.721602,2
0.721603,2
0.721604,2
0.721605,2
0.721606,2
0.721607,2
0.721608,2
0.721609,2
0.72161,2
0.721611,2
0.721612,2
0.721613,2
0.721614,2
0.721615,2
0.721616,2
0.721617,2
0.721618,2
0.721619,2
0.72162,2
0.721621,2
0.721622,2
0.721623,2
0.721624,2
0.721625,2
0.721626,2
0.721627,2
0.721628,2
0.721629,2
0.72163,2
0.721631,2
0.721632,2
0.721633,2
0.721634,2
0.721635,2
0.721636,2
0.721637,2
0.721638,2
0.721639,2
0.72164,2
0.721641,2
0.721642,2
0.721643,2
0.721644,2
0.721645,2
0.721646,2
0.721647,2
0.721648,2
0.721649,2
0.72165,2
0.721651,2
0.721652,2
0.721653,2
0.721654,2
0.721655,2
0.721656,2
0.721657,2
0.721658,2
0.721659,2
0.72166,2
0.721661,2
0.721662,2
0.721663,2
0.721664,2
0.721665,2
0.721666,2
0.721667,2
0.721668,2
0.721669,2
0.72167,2
0.721671,2
0.721672,2
0.721673,2
0.721674,2
0.721675,2
0.721676,2
0.721677,2
0.721678,2
0.721679,2
0.72168,2
0.721681,2
0.721682,2
0.721683,2
0.721684,2
0.721685,2
0.721686,2
0.721687,2
0.721688,2
0.721689,2
0.72169,2
0.721691,2
0.721692,2
0.721693,2
0.721694,2
0.721695,2
0.721696,2
0.721697,2
0.721698,2
0.721699,2
0.7217,2
0.721701,2
0.721702,2
0.721703,2
0.721704,2
0.721705,2
0.721706,2
0.721707,2
0.721708,2
0.721709,2
0.72171,2
0.721711,2
0.721712,2
0.721713,2
0.721714,2
0.721715,2
0.721716,2
0.721717,2
0.721718,2
0.721719,2
0.72172,2
0.721721,2
0.721722,2
0.721723,2
0.721724,2
0.721725,2
0.721726,2
0.721727,2
0.721728,2
0.721729,2
0.72173,2
0.721731,2
0.721732,2
0.721733,2
0.721734,2
0.721735,2
0.721736,2
0.721737,2
0.721738,2
0.721739,2
0.72174,2
0.721741,2
0.721742,2
0.721743,2
0.721744,2
0.721745,2
0.721746,2
0.721747,2
0.721748,2
0.721749,2
0.72175,2
0.721751,2
0.721752,2
0.721753,2
0.721754,2
0.721755,2
0.721756,2
0.721757,2
0.721758,2
0.721759,2
0.72176,2
0.721761,2
0.721762,2
0.721763,2
0.721764,2
0.721765,2
0.721766,2
0.721767,2
0.721768,2
0.721769,2
0.72177,2
0.721771,2
0.721772,2
0.721773,2
0.721774,2
0.721775,2
0.721776,2
0.721777,2
0.721778,2
0.721779,2
0.72178,2
0.721781,2
0.721782,2
0.721783,2
0.721784,2
0.721785,2
0.721786,2
0.721787,2
0.721788,2
0.721789,2
0.72179,2
0.721791,2
0.721792,2
0.721793,2
0.721794,2
0.721795,2
0.721796,2
0.721797,2
0.721798,2
0.721799,2
0.7218,2
0.721801,2
0.721802,2
0.721803,2
0.721804,2
0.721805,2
0.721806,2
0.721807,2
0.721808,2
0.721809,2
0.72181,2
0.721811,2
0.721812,2
0.721813,2
0.721814,2
0.721815,2
0.721816,2
0.721817,2
0.721818,2
0.721819,2
0.72182,2
0.721821,2
0.721822,2
0.721823,2
0.721824,2
0.721825,2
0.721826,2
0.721827,2
0.721828,2
0.721829,2
0.72183,2
0.721831,2
0.721832,2
0.721833,2
0.721834,2
0.721835,2
0.721836,2
0.721837,2
0.721838,2
0.721839,2
0.72184,2
0.721841,2
0.721842,2
0.721843,2
0.721844,2
0.721845,2
0.721846,2
0.721847,2
0.721848,2
0.721849,2
0.72185,2
0.721851,2
0.721852,2
0.721853,2
0.721854,2
0.721855,2
0.721856,2
0.721857,2
0.721858,2
0.721859,2
0.72186,2
0.721861,2
0.721862,2
0.721863,2
0.721864,2
0.721865,2
0.721866,2
0.721867,2
0.721868,2
0.721869,2
0.72187,2
0.721871,2
0.721872,2
0.721873,2
0.721874,2
0.721875,2
0.721876,2
0.721877,2
0.721878,2
0.721879,2
0.72188,2
0.721881,2
0.721882,2
0.721883,2
0.721884,2
0.721885,2
0.721886,2
0.721887,2
0.721888,2
0.721889,2
0.72189,2
0.721891,2
0.721892,2
0.721893,2
0.721894,2
0.721895,2
0.721896,2
0.721897,2
0.721898,2
0.721899,2
0.7219,2
0.721901,2
0.721902,2
0.721903,2
0.721904,2
0.721905,2
0.721906,2
0.721907,2
0.721908,2
0.721909,2
0.72191,2
0.721911,2
0.721912,2
0.721913,2
0.721914,2
0.721915,2
0.721916,2
0.721917,2
0.721918,2
0.721919,2
0.72192,2
0.721921,2
0.721922,2
0.721923,2
0.721924,2
0.721925,2
0.721926,2
0.721927,2
0.721928,2
0.721929,2
0.72193,2
0.721931,2
0.721932,2
0.721933,2
0.721934,2
0.721935,2
0.721936,2
0.721937,2
0.721938,2
0.721939,2
0.72194,2
0.721941,2
0.721942,2
0.721943,2
0.721944,2
0.721945,2
0.721946,2
0.721947,2
0.721948,2
0.721949,2
0.72195,2
0.721951,2
0.721952,2
0.721953,2
0.721954,2
0.721955,2
0.721956,2
0.721957,2
0.721958,2
0.721959,2
0.72196,2
0.721961,2
0.721962,2
0.721963,2
0.721964,2
0.721965,2
0.721966,2
0.721967,2
0.721968,2
0.721969,2
0.72197,2
0.721971,2
0.721972,2
0.721973,2
0.721974,2
0.721975,2
0.721976,2
0.721977,2
0.721978,2
0.721979,2
0.72198,2
0.721981,2
0.721982,2
0.721983,2
0.721984,2
0.721985,2
0.721986,2
0.721987,2
0.721988,2
0.721989,2
0.72199,2
0.721991,2
0.721992,2
0.721993,2
0.721994,2
0.721995,2
0.721996,2
0.721997,2
0.721998,2
0.721999,2
0.722,2
0.722001,2
0.722002,2
0.722003,2
0.722004,2
0.722005,2
0.722006,2
0.722007,2
0.722008,2
0.722009,2
0.72201,2
0.722011,2
0.722012,2
0.722013,2
0.722014,2
0.722015,2
0.722016,2
0.722017,2
0.722018,2
0.722019,2
0.72202,2
0.722021,2
0.722022,2
0.722023,2
0.722024,2
0.722025,2
0.722026,2
0.722027,2
0.722028,2
0.722029,2
0.72203,2
0.722031,2
0.722032,2
0.722033,2
0.722034,2
0.722035,2
0.722036,2
0.722037,2
0.722038,2
0.722039,2
0.72204,2
0.722041,2
0.722042,2
0.722043,2
0.722044,2
0.722045,2
0.722046,2
0.722047,2
0.722048,2
0.722049,2
0.72205,2
0.722051,2
0.722052,2
0.722053,2
0.722054,2
0.722055,2
0.722056,2
0.722057,2
0.722058,2
0.722059,2
0.72206,2
0.722061,2
0.722062,2
0.722063,2
0.722064,2
0.722065,2
0.722066,2
0.722067,2
0.722068,2
0.722069,2
0.72207,2
0.722071,2
0.722072,2
0.722073,2
0.722074,2
0.722075,2
0.722076,2
0.722077,2
0.722078,2
0.722079,2
0.72208,2
0.722081,2
0.722082,2
0.722083,2
0.722084,2
0.722085,2
0.722086,2
0.722087,2
0.722088,2
0.722089,2
0.72209,2
0.722091,2
0.722092,2
0.722093,2
0.722094,2
0.722095,2
0.722096,2
0.722097,2
0.722098,2
0.722099,2
0.7221,2
0.722101,2
0.722102,2
0.722103,2
0.722104,2
0.722105,2
0.722106,2
0.722107,2
0.722108,2
0.722109,2
0.72211,2
0.722111,2
0.722112,2
0.722113,2
0.722114,2
0.722115,2
0.722116,2
0.722117,2
0.722118,2
0.722119,2
0.72212,2
0.722121,2
0.722122,2
0.722123,2
0.722124,2
0.722125,2
0.722126,2
0.722127,2
0.722128,2
0.722129,2
0.72213,2
0.722131,2
0.722132,2
0.722133,2
0.722134,2
0.722135,2
0.722136,2
0.722137,2
0.722138,2
0.722139,2
0.72214,2
0.722141,2
0.722142,2
0.722143,2
0.722144,2
0.722145,2
0.722146,2
0.722147,2
0.722148,2
0.722149,2
0.72215,2
0.722151,2
0.722152,2
0.722153,2
0.722154,2
0.722155,2
0.722156,2
0.722157,2
0.722158,2
0.722159,2
0.72216,2
0.722161,2
0.722162,2
0.722163,2
0.722164,2
0.722165,2
0.722166,2
0.722167,2
0.722168,2
0.722169,2
0.72217,2
0.722171,2
0.722172,2
0.722173,2
0.722174,2
0.722175,2
0.722176,2
0.722177,2
0.722178,2
0.722179,2
0.72218,2
0.722181,2
0.722182,2
0.722183,2
0.722184,2
0.722185,2
0.722186,2
0.722187,2
0.722188,2
0.722189,2
0.72219,2
0.722191,2
0.722192,2
0.722193,2
0.722194,2
0.722195,2
0.722196,2
0.722197,2
0.722198,2
0.722199,2
0.7222,2
0.722201,2
0.722202,2
0.722203,2
0.722204,2
0.722205,2
0.722206,2
0.722207,2
0.722208,2
0.722209,2
0.72221,2
0.722211,2
0.722212,2
0.722213,2
0.722214,2
0.722215,2
0.722216,2
0.722217,2
0.722218,2
0.722219,2
0.72222,2
0.722221,2
0.722222,2
0.722223,2
0.722224,2
0.722225,2
0.722226,2
0.722227,2
0.722228,2
0.722229,2
0.72223,2
0.722231,2
0.722232,2
0.722233,2
0.722234,2
0.722235,2
0.722236,2
0.722237,2
0.722238,2
0.722239,2
0.72224,2
0.722241,2
0.722242,2
0.722243,2
0.722244,2
0.722245,2
0.722246,2
0.722247,2
0.722248,2
0.722249,2
0.72225,2
0.722251,2
0.722252,2
0.722253,2
0.722254,2
0.722255,2
0.722256,2
0.722257,2
0.722258,2
0.722259,2
0.72226,2
0.722261,2
0.722262,2
0.722263,2
0.722264,2
0.722265,2
0.722266,2
0.722267,2
0.722268,2
0.722269,2
0.72227,2
0.722271,2
0.722272,2
0.722273,2
0.722274,2
0.722275,2
0.722276,2
0.722277,2
0.722278,2
0.722279,2
0.72228,2
0.722281,2
0.722282,2
0.722283,2
0.722284,2
0.722285,2
0.722286,2
0.722287,2
0.722288,2
0.722289,2
0.72229,2
0.722291,2
0.722292,2
0.722293,2
0.722294,2
0.722295,2
0.722296,2
0.722297,2
0.722298,2
0.722299,2
0.7223,2
0.722301,2
0.722302,2
0.722303,2
0.722304,2
0.722305,2
0.722306,2
0.722307,2
0.722308,2
0.722309,2
0.72231,2
0.722311,2
0.722312,2
0.722313,2
0.722314,2
0.722315,2
0.722316,2
0.722317,2
0.722318,2
0.722319,2
0.72232,2
0.722321,2
0.722322,2
0.722323,2
0.722324,2
0.722325,2
0.722326,2
0.722327,2
0.722328,2
0.722329,2
0.72233,2
0.722331,2
0.722332,2
0.722333,2
0.722334,2
0.722335,2
0.722336,2
0.722337,2
0.722338,2
0.722339,2
0.72234,2
0.722341,2
0.722342,2
0.722343,2
0.722344,2
0.722345,2
0.722346,2
0.722347,2
0.722348,2
0.722349,2
0.72235,2
0.722351,2
0.722352,2
0.722353,2
0.722354,2
0.722355,2
0.722356,2
0.722357,2
0.722358,2
0.722359,2
0.72236,2
0.722361,2
0.722362,2
0.722363,2
0.722364,2
0.722365,2
0.722366,2
0.722367,2
0.722368,2
0.722369,2
0.72237,2
0.722371,2
0.722372,2
0.722373,2
0.722374,2
0.722375,2
0.722376,2
0.722377,2
0.722378,2
0.722379,2
0.72238,2
0.722381,2
0.722382,2
0.722383,2
0.722384,2
0.722385,2
0.722386,2
0.722387,2
0.722388,2
0.722389,2
0.72239,2
0.722391,2
0.722392,2
0.722393,2
0.722394,2
0.722395,2
0.722396,2
0.722397,2
0.722398,2
0.722399,2
0.7224,2
0.722401,2
0.722402,2
0.722403,2
0.722404,2
0.722405,2
0.722406,2
0.722407,2
0.722408,2
0.722409,2
0.72241,2
0.722411,2
0.722412,2
0.722413,2
0.722414,2
0.722415,2
0.722416,2
0.722417,2
0.722418,2
0.722419,2
0.72242,2
0.722421,2
0.722422,2
0.722423,2
0.722424,2
0.722425,2
0.722426,2
0.722427,2
0.722428,2
0.722429,2
0.72243,2
0.722431,2
0.722432,2
0.722433,2
0.722434,2
0.722435,2
0.722436,2
0.722437,2
0.722438,2
0.722439,2
0.72244,2
0.722441,2
0.722442,2
0.722443,2
0.722444,2
0.722445,2
0.722446,2
0.722447,2
0.722448,2
0.722449,2
0.72245,2
0.722451,2
0.722452,2
0.722453,2
0.722454,2
0.722455,2
0.722456,2
0.722457,2
0.722458,2
0.722459,2
0.72246,2
0.722461,2
0.722462,2
0.722463,2
0.722464,2
0.722465,2
0.722466,2
0.722467,2
0.722468,2
0.722469,2
0.72247,2
0.722471,2
0.722472,2
0.722473,2
0.722474,2
0.722475,2
0.722476,2
0.722477,2
0.722478,2
0.722479,2
0.72248,2
0.722481,2
0.722482,2
0.722483,2
0.722484,2
0.722485,2
0.722486,2
0.722487,2
0.722488,2
0.722489,2
0.72249,2
0.722491,2
0.722492,2
0.722493,2
0.722494,2
0.722495,2
0.722496,2
0.722497,2
0.722498,2
0.722499,2
0.7225,2
0.722501,2
0.722502,2
0.722503,2
0.722504,2
0.722505,2
0.722506,2
0.722507,2
0.722508,2
0.722509,2
0.72251,2
0.722511,2
0.722512,2
0.722513,2
0.722514,2
0.722515,2
0.722516,2
0.722517,2
0.722518,2
0.722519,2
0.72252,2
0.722521,2
0.722522,2
0.722523,2
0.722524,2
0.722525,2
0.722526,2
0.722527,2
0.722528,2
0.722529,2
0.72253,2
0.722531,2
0.722532,2
0.722533,2
0.722534,2
0.722535,2
0.722536,2
0.722537,2
0.722538,2
0.722539,2
0.72254,2
0.722541,2
0.722542,2
0.722543,2
0.722544,2
0.722545,2
0.722546,2
0.722547,2
0.722548,2
0.722549,2
0.72255,2
0.722551,2
0.722552,2
0.722553,2
0.722554,2
0.722555,2
0.722556,2
0.722557,2
0.722558,2
0.722559,2
0.72256,2
0.722561,2
0.722562,2
0.722563,2
0.722564,2
0.722565,2
0.722566,2
0.722567,2
0.722568,2
0.722569,2
0.72257,2
0.722571,2
0.722572,2
0.722573,2
0.722574,2
0.722575,2
0.722576,2
0.722577,2
0.722578,2
0.722579,2
0.72258,2
0.722581,2
0.722582,2
0.722583,2
0.722584,2
0.722585,2
0.722586,2
0.722587,2
0.722588,2
0.722589,2
0.72259,2
0.722591,2
0.722592,2
0.722593,2
0.722594,2
0.722595,2
0.722596,2
0.722597,2
0.722598,2
0.722599,2
0.7226,2
0.722601,2
0.722602,2
0.722603,2
0.722604,2
0.722605,2
0.722606,2
0.722607,2
0.722608,2
0.722609,2
0.72261,2
0.722611,2
0.722612,2
0.722613,2
0.722614,2
0.722615,2
0.722616,2
0.722617,2
0.722618,2
0.722619,2
0.72262,2
0.722621,2
0.722622,2
0.722623,2
0.722624,2
0.722625,2
0.722626,2
0.722627,2
0.722628,2
0.722629,2
0.72263,2
0.722631,2
0.722632,2
0.722633,2
0.722634,2
0.722635,2
0.722636,2
0.722637,2
0.722638,2
0.722639,2
0.72264,2
0.722641,2
0.722642,2
0.722643,2
0.722644,2
0.722645,2
0.722646,2
0.722647,2
0.722648,2
0.722649,2
0.72265,2
0.722651,2
0.722652,2
0.722653,2
0.722654,2
0.722655,2
0.722656,2
0.722657,2
0.722658,2
0.722659,2
0.72266,2
0.722661,2
0.722662,2
0.722663,2
0.722664,2
0.722665,2
0.722666,2
0.722667,2
0.722668,2
0.722669,2
0.72267,2
0.722671,2
0.722672,2
0.722673,2
0.722674,2
0.722675,2
0.722676,2
0.722677,2
0.722678,2
0.722679,2
0.72268,2
0.722681,2
0.722682,2
0.722683,2
0.722684,2
0.722685,2
0.722686,2
0.722687,2
0.722688,2
0.722689,2
0.72269,2
0.722691,2
0.722692,2
0.722693,2
0.722694,2
0.722695,2
0.722696,2
0.722697,2
0.722698,2
0.722699,2
0.7227,2
0.722701,2
0.722702,2
0.722703,2
0.722704,2
0.722705,2
0.722706,2
0.722707,2
0.722708,2
0.722709,2
0.72271,2
0.722711,2
0.722712,2
0.722713,2
0.722714,2
0.722715,2
0.722716,2
0.722717,2
0.722718,2
0.722719,2
0.72272,2
0.722721,2
0.722722,2
0.722723,2
0.722724,2
0.722725,2
0.722726,2
0.722727,2
0.722728,2
0.722729,2
0.72273,2
0.722731,2
0.722732,2
0.722733,2
0.722734,2
0.722735,2
0.722736,2
0.722737,2
0.722738,2
0.722739,2
0.72274,2
0.722741,2
0.722742,2
0.722743,2
0.722744,2
0.722745,2
0.722746,2
0.722747,2
0.722748,2
0.722749,2
0.72275,2
0.722751,2
0.722752,2
0.722753,2
0.722754,2
0.722755,2
0.722756,2
0.722757,2
0.722758,2
0.722759,2
0.72276,2
0.722761,2
0.722762,2
0.722763,2
0.722764,2
0.722765,2
0.722766,2
0.722767,2
0.722768,2
0.722769,2
0.72277,2
0.722771,2
0.722772,2
0.722773,2
0.722774,2
0.722775,2
0.722776,2
0.722777,2
0.722778,2
0.722779,2
0.72278,2
0.722781,2
0.722782,2
0.722783,2
0.722784,2
0.722785,2
0.722786,2
0.722787,2
0.722788,2
0.722789,2
0.72279,2
0.722791,2
0.722792,2
0.722793,2
0.722794,2
0.722795,2
0.722796,2
0.722797,2
0.722798,2
0.722799,2
0.7228,2
0.722801,2
0.722802,2
0.722803,2
0.722804,2
0.722805,2
0.722806,2
0.722807,2
0.722808,2
0.722809,2
0.72281,2
0.722811,2
0.722812,2
0.722813,2
0.722814,2
0.722815,2
0.722816,2
0.722817,2
0.722818,2
0.722819,2
0.72282,2
0.722821,2
0.722822,2
0.722823,2
0.722824,2
0.722825,2
0.722826,2
0.722827,2
0.722828,2
0.722829,2
0.72283,2
0.722831,2
0.722832,2
0.722833,2
0.722834,2
0.722835,2
0.722836,2
0.722837,2
0.722838,2
0.722839,2
0.72284,2
0.722841,2
0.722842,2
0.722843,2
0.722844,2
0.722845,2
0.722846,2
0.722847,2
0.722848,2
0.722849,2
0.72285,2
0.722851,2
0.722852,2
0.722853,2
0.722854,2
0.722855,2
0.722856,2
0.722857,2
0.722858,2
0.722859,2
0.72286,2
0.722861,2
0.722862,2
0.722863,2
0.722864,2
0.722865,2
0.722866,2
0.722867,2
0.722868,2
0.722869,2
0.72287,2
0.722871,2
0.722872,2
0.722873,2
0.722874,2
0.722875,2
0.722876,2
0.722877,2
0.722878,2
0.722879,2
0.72288,2
0.722881,2
0.722882,2
0.722883,2
0.722884,2
0.722885,2
0.722886,2
0.722887,2
0.722888,2
0.722889,2
0.72289,2
0.722891,2
0.722892,2
0.722893,2
0.722894,2
0.722895,2
0.722896,2
0.722897,2
0.722898,2
0.722899,2
0.7229,2
0.722901,2
0.722902,2
0.722903,2
0.722904,2
0.722905,2
0.722906,2
0.722907,2
0.722908,2
0.722909,2
0.72291,2
0.722911,2
0.722912,2
0.722913,2
0.722914,2
0.722915,2
0.722916,2
0.722917,2
0.722918,2
0.722919,2
0.72292,2
0.722921,2
0.722922,2
0.722923,2
0.722924,2
0.722925,2
0.722926,2
0.722927,2
0.722928,2
0.722929,2
0.72293,2
0.722931,2
0.722932,2
0.722933,2
0.722934,2
0.722935,2
0.722936,2
0.722937,2
0.722938,2
0.722939,2
0.72294,2
0.722941,2
0.722942,2
0.722943,2
0.722944,2
0.722945,2
0.722946,2
0.722947,2
0.722948,2
0.722949,2
0.72295,2
0.722951,2
0.722952,2
0.722953,2
0.722954,2
0.722955,2
0.722956,2
0.722957,2
0.722958,2
0.722959,2
0.72296,2
0.722961,2
0.722962,2
0.722963,2
0.722964,2
0.722965,2
0.722966,2
0.722967,2
0.722968,2
0.722969,2
0.72297,2
0.722971,2
0.722972,2
0.722973,2
0.722974,2
0.722975,2
0.722976,2
0.722977,2
0.722978,2
0.722979,2
0.72298,2
0.722981,2
0.722982,2
0.722983,2
0.722984,2
0.722985,2
0.722986,2
0.722987,2
0.722988,2
0.722989,2
0.72299,2
0.722991,2
0.722992,2
0.722993,2
0.722994,2
0.722995,2
0.722996,2
0.722997,2
0.722998,2
0.722999,2
0.723,2
0.723001,2
0.723002,2
0.723003,2
0.723004,2
0.723005,2
0.723006,2
0.723007,2
0.723008,2
0.723009,2
0.72301,2
0.723011,2
0.723012,2
0.723013,2
0.723014,2
0.723015,2
0.723016,2
0.723017,2
0.723018,2
0.723019,2
0.72302,2
0.723021,2
0.723022,2
0.723023,2
0.723024,2
0.723025,2
0.723026,2
0.723027,2
0.723028,2
0.723029,2
0.72303,2
0.723031,2
0.723032,2
0.723033,2
0.723034,2
0.723035,2
0.723036,2
0.723037,2
0.723038,2
0.723039,2
0.72304,2
0.723041,2
0.723042,2
0.723043,2
0.723044,2
0.723045,2
0.723046,2
0.723047,2
0.723048,2
0.723049,2
0.72305,2
0.723051,2
0.723052,2
0.723053,2
0.723054,2
0.723055,2
0.723056,2
0.723057,2
0.723058,2
0.723059,2
0.72306,2
0.723061,2
0.723062,2
0.723063,2
0.723064,2
0.723065,2
0.723066,2
0.723067,2
0.723068,2
0.723069,2
0.72307,2
0.723071,2
0.723072,2
0.723073,2
0.723074,2
0.723075,2
0.723076,2
0.723077,2
0.723078,2
0.723079,2
0.72308,2
0.723081,2
0.723082,2
0.723083,2
0.723084,2
0.723085,2
0.723086,2
0.723087,2
0.723088,2
0.723089,2
0.72309,2
0.723091,2
0.723092,2
0.723093,2
0.723094,2
0.723095,2
0.723096,2
0.723097,2
0.723098,2
0.723099,2
0.7231,2
0.723101,2
0.723102,2
0.723103,2
0.723104,2
0.723105,2
0.723106,2
0.723107,2
0.723108,2
0.723109,2
0.72311,2
0.723111,2
0.723112,2
0.723113,2
0.723114,2
0.723115,2
0.723116,2
0.723117,2
0.723118,2
0.723119,2
0.72312,2
0.723121,2
0.723122,2
0.723123,2
0.723124,2
0.723125,2
0.723126,2
0.723127,2
0.723128,2
0.723129,2
0.72313,2
0.723131,2
0.723132,2
0.723133,2
0.723134,2
0.723135,2
0.723136,2
0.723137,2
0.723138,2
0.723139,2
0.72314,2
0.723141,2
0.723142,2
0.723143,2
0.723144,2
0.723145,2
0.723146,2
0.723147,2
0.723148,2
0.723149,2
0.72315,2
0.723151,2
0.723152,2
0.723153,2
0.723154,2
0.723155,2
0.723156,2
0.723157,2
0.723158,2
0.723159,2
0.72316,2
0.723161,2
0.723162,2
0.723163,2
0.723164,2
0.723165,2
0.723166,2
0.723167,2
0.723168,2
0.723169,2
0.72317,2
0.723171,2
0.723172,2
0.723173,2
0.723174,2
0.723175,2
0.723176,2
0.723177,2
0.723178,2
0.723179,2
0.72318,2
0.723181,2
0.723182,2
0.723183,2
0.723184,2
0.723185,2
0.723186,2
0.723187,2
0.723188,2
0.723189,2
0.72319,2
0.723191,2
0.723192,2
0.723193,2
0.723194,2
0.723195,2
0.723196,2
0.723197,2
0.723198,2
0.723199,2
0.7232,2
0.723201,2
0.723202,2
0.723203,2
0.723204,2
0.723205,2
0.723206,2
0.723207,2
0.723208,2
0.723209,2
0.72321,2
0.723211,2
0.723212,2
0.723213,2
0.723214,2
0.723215,2
0.723216,2
0.723217,2
0.723218,2
0.723219,2
0.72322,2
0.723221,2
0.723222,2
0.723223,2
0.723224,2
0.723225,2
0.723226,2
0.723227,2
0.723228,2
0.723229,2
0.72323,2
0.723231,2
0.723232,2
